"taxonID"|"Name"
129164|"Œdipodes"
1191216|"Decticelle de Porto-Vecchio"
1416706|"Decticelle d’Evisa"
521107|"Tétrix des larris"
745777|"Dolichopode de Venaco"
541756|"Criquet de Jacobs"
745791|"Dolichopode de la Tinée"
930398|"Oedipode du Monte Cinto"
603929|"Œdipode tyrrhénienne"
603929|"Oedipode Tyrrhénienne"
1401758|"Decticelle de Vizzavona"
1401790|"Decticelle comtadine"
542010|"Criquet rhodanien"
542010|"Miramelle des moraines"
542010|"Criquet marcheur"
542010|"Criquet pédestre"
417954|"Raphidie tardive"
1223390|"Lézard vert de Rhodes"
16102|"Moucherolle gobe-mouches"
16102|"Gobe-mouches"
16102|"Loulou fou"
16102|"Tombé lévé"
254404|"Drépanotrème des canards"
209144|"Mélanie tuberculée"
781418|"Mélanie épineuse"
129205|"Mélanie granuleuse"
103417|"Planorbe brûlé"
129202|"Ambrette aquatique"
1246390|"Planorbe de Clessin"
150516|"Planorbine d'Asie"
129200|"Planorbe de Dury"
150778|"Marise corne-de-bélier"
151644|"Dreissène gris cendré"
1038285|"Mélipone de Guadeloupe"
1450796|"Plésiophyse de Guadeloupe"
1450795|"Plésiophyses"
211130|"Phasme de Donskof"
211134|"Phasme branche"
744090|"Phasme à joues orange"
744324|"Phasme à joues noires"
744879|"Lamponie de Guérin"
744880|"Lamponie endormie"
747889|"Phasme géant de Guadeloupe"
1147029|"Mélophasme des cimes"
61393|"Vanillier à feuilles planes"
61393|"Vanille"
61393|"Vanille Bourbon"
170132|"Vanille sauvage"
170132|"Vanillier marron"
531766|"Abeille d'or"
521980|"Centaurée de Timbal-Lagrave"
496549|"Viorne à grosse tête"
170331|"Glycine du Japon"
81695|"Anacamptide punaise"
876505|"Anacamptide odorante"
59317|"Anacamptide à fleurs lâches"
59318|"Anacamptide bouffon"
435637|"Anacamptide des marais"
59320|"Anacamptide papilionacée"
83085|"Anacamptide pyramidale"
1240703|"Anacamptide ailée"
1422603|"Anacamptide de Bicknell"
1181660|"Anacamptide de Bornemann"
1159893|"Anacamptide de Duquesne"
704324|"Anacamptide de Gennari"
1248094|"Anacamptide de Lloyd"
371107|"Anacamptide de Menos"
1205896|"Anacamptide puante"
1422603|"Anacamptide à petites feuilles"
1428467|"Anacamptide de Simorre"
59319|"Anacamptides"
1235145|"Anacamptide de Timbal"
1324583|"Anacamptide de Van Looken"
57470|"Céphalanthère à feuilles longues"
128599|"Dactylorhize vert"
128599|"Orchis vert"
128599|"Coeloglosse vert"
57630|"Orchis tacheté des bois"
57630|"Orchis de Meyer"
57630|"Orchis des bois"
48982|"Dactylorhize incarnat"
325799|"Dactylorhize Rouge Sang"
82159|"Dactylorhize maculé"
82159|"Orchis maculé"
82159|"Orchis tacheté"
48983|"Dactylorhizes"
1450849|"Dactylorhize changeant"
1450849|"Orchis changeant"
82160|"Épipactide rouge sombre"
82160|"Épipactis brun rouge"
82160|"Helléborine rouge"
50717|"Épipactide helléborine"
50717|"Épipactis à larges feuilles"
50717|"Épipactis à feuilles larges"
50717|"Elléborine à larges feuilles"
50717|"Helléborine"
366365|"Épipactide à labelle étroit"
56233|"Épipactide des marais"
243587|"Épipactide des dunes"
243587|"Épipactis des dunes"
243587|"Helléborine à fleurs vertes"
140688|"Épipactide pourpre"
140688|"Épipactis pourpre"
140688|"Épipactis violacé"
140688|"Épipactide violacée"
131610|"Gymnadénie moucheron"
131610|"Orchis moustique"
147182|"Himantoglosse bouc"
147182|"Himantoglosse à odeur de bouc"
243619|"Néotinée maculée"
243619|"Orchis maculé"
60837|"Néotinée brûlée"
60838|"Néotinées"
81696|"Himantoglosses"
81694|"Himantoglosse de Robert"
81694|"Orchis de Robert"
81694|"Barlie"
341154|"Néottie ovale"
341154|"Double-feuille"
341154|"Listère ovale"
59322|"Orchis homme-pendu"
59322|"Acéras homme-pendu"
59322|"Porte-Homme"
59322|"Pantine"
57629|"Platanthère à fleurs blanches"
48031|"Platanthères"
54639|"Platanthère à fleurs verdâtres"
54639|"Orchis vert"
54639|"Orchis verdâtre"
54639|"Plalatanthère des montagnes"
54639|"Platanthère verdâtre"
118897|"Spiranthe spiralée"
57469|"Ophrys"
371315|"Oedipode bimouchetée"
226706|"Érigone cul-noir"
59281|"Thomise replet"
39785|"Tortue à oreillons jaune"
30930|"Vipère aspic de Zinniker"
1451052|"Moutarde des champs"
1451050|"Moutarde noire"
467239|"Orchis de Lange"
211188|"Orchis d'Hyères"
467239|"Orchis d'Espagne"
59336|"Ophrys bombyx"
30899|"Vipère péliade de Bosnie"
30899|"Vipère Péliade des Balkans"
540663|"Vipère péliade de l'île Sakhaline"
1425879|"Cigale à nervures noires"
361905|"Grande Cigale commune"
243961|"Cigale grise"
243961|"Cigale de l'orne"
243961|"Cigale panachée"
243961|"Cacan"
1257563|"Cigalette cerdane"
362341|"Petite cigale montagnarde"
914357|"Cigale mélodieuse"
524849|"Cigale de Fairmaire"
120605|"Sole égyptienne"
111954|"Truite du Rhône"
1313296|"Gobie zébré de Pallaoro"
317152|"Poisson-lanterne de Benoît"
1264503|"Vairon du Sud-Ouest"
612075|"Chabot savoyard"
1313344|"Gobie crécerelle"
101619|"Gobie de Bellotti"
118596|"Orphie à bec court"
324532|"Sprat"
445934|"Anchois blanc"
325441|"Aïolope élancée"
325442|"Aïolopes"
64891|"Dendrobate cliquetant"
21213|"Phyllobate bicolore"
21212|"Phyllobates"
21216|"Phyllobate à bande dorée"
21214|"Phyllobate à bande"
333217|"Thaïs"
151817|"Archées"
657293|"Perle jaune"
173847|"Perle brune à raies jaunes"
82903|"Salsepareille d'Europe"
258355|"Porte-queue androgée"
258297|"Porte-queue à large bande"
1277156|"Ophrys d'Anne"
258356|"Porte-queue Érostrate"
133021|"Nèpes"
133021|"Scorpions d'eau"
83715|"levures bourgeonnantes"
59954|"Tripe de roche"
123764|"moisissures blanches"
353051|"poils de chat"
535779|"levures à fission"
152034|"levures à fission"
258082|"Porte-queue Thoas"
258082|"Voilier géant"
294056|"Porte-queue Torquatus"
338376|"claque-doigt"
96934|"Poisson-ange nain abyssal"
96937|"Poisson-ange nain doré"
96938|"Poisson-ange nain à dos jaune"
96941|"Centropyge de Boyle"
706815|"Poisson-ange nain des îles Cocos"
96942|"Poisson-ange nain à dos bleu"
491543|"Poisson-ange nain bleu velours"
96944|"Poisson-ange nain d'Eibli"
96945|"Poisson-ange nain rouille"
96946|"Poisson-ange à queue jaune"
96946|"Poisson-ange nain à queue jaune"
96947|"Poisson-ange à nageoires jaunes"
87289|"Poissons-anges nains"
96950|"Poisson-ange nain à l'oreille noire"
619598|"Poisson-ange nain japonais"
96952|"Poisson-ange nain à tête jaune"
96954|"Poisson-ange nain multicolore"
1315950|"Holacanthe à nombreuses bandes"
1315950|"Poisson-ange nain à rayures"
96957|"Poisson-ange nain de Nahacky"
96958|"Poisson-ange nain de profondeur"
96958|"Poisson-ange de profondeur"
96960|"Poisson-ange nain de minuit"
96961|"Poisson-ange nain de Potter"
96962|"Poisson-ange nain resplendissant"
96963|"Poisson-ange de Shepard"
96963|"Poisson-ange nain de Shepard"
96965|"Centropyge masqué élégant"
183184|"Poisson-ange nain de Woodhead"
94412|"Poisson-ange arqué"
94413|"Poisson ange de Griffi-"
102895|"Poisson-ange du Ghana"
47235|"Poisson-ange royal"
102896|"Poisson-ange doré"
102896|"Poisson-ange de Clarion"
56797|"Poisson-ange à barre blanche"
1451621|"Narcisse bicolore"
891647|"Mégachile dent-velue"
39967|"Émydes"
119147|"Sélagine commune"
122050|"Sélagine commune"
122050|"Lycopode sabine"
241083|"Sélagine arctique"
99327|"Diplacodes de Lefebvre"
511766|"Dactylorhize des bruyères"
515168|"Anacamptide de Syrie"
81571|"Léthocères"
1423903|"Chouette du Sitchouan"
39858|"Tortue géographique"
337416|"Mouche des greniers"
1046280|"Hybride entre le Gouet d’Italie et le Gouet tacheté"
556656|"Triton vulgaire"
120185|"Brachycères"
96918|"Aiguillat gros yeux"
96918|"Chien gris"
96918|"Squale-chagrin aiguille"
96918|"Squale-chagrin quelvacho"
96919|"Squale-chagrin bilimélé"
96921|"Squale-chagrin à longue dorsale"
96922|"Squale-chagrin cagaou"
96926|"Squale-chagrin mosaïque"
426076|"Râle d'Aldabra"
1416794|"Inocybe à odeur d'amandes amères"
541120|"Barbican masaï"
118942|"Scorpion noir à pattes jaunes"
363245|"Sisyre noire"
211266|"Sisyres"
467039|"Chrysope italienne"
451251|"Ascalaphe loriot"
555021|"Fourmilion panthère"
57486|"Apollons"
496700|"Sapajou apelle"
516975|"Sapajou du Paraguay"
496703|"Sapajou blond"
499235|"Sapajou robuste"
496704|"Sapajou à poitrine jaune"
1369293|"Sapajou unicolore"
43433|"Sapajou à front blanc"
43433|"Sajou à front blanc"
1369301|"Sapajou d'Equateur"
1369300|"Sapajou d'Allen"
752186|"Sapajous"
1369298|"Sapajou du Cesar"
1369297|"Sapajou ébouriffé"
1369296|"Sapajou du Panama"
74155|"Sapajou de Ka'apor"
1369295|"Sapajou à tête blanche"
1369294|"Sapajou des Santa Marta"
43430|"Sapajou pleureur"
43430|"Sapajou olive"
1369292|"Sapajou varié"
1369291|"Sapajou du Maranon"
43426|"Saïmiri de Bolivie"
43427|"Saïmiri à dos brûlé"
43424|"Saïmiri noir"
43425|"Saïmiri à dos rouge"
43428|"Saïmiri écureuil"
43423|"Saïmiris"
846286|"Saïmiris"
43399|"Sapajous et Saïmiris"
500462|"Ouistiti Nain"
43375|"Marmouset à oreilles blanches"
43378|"Ouistiti à tête jaune"
43372|"Ouistiti à face blanche"
43373|"Ouistiti du Nordeste"
43377|"Ouistiti du Bahia"
1418842|"Ouistiti pygmée"
1368624|"Tamarin à selle de Cruz Lima"
43389|"Tamarin à manteau rouge"
1368628|"Tamarin à selle de Lesson"
1368629|"Tamarin à selle d’Illiger"
1368625|"Tamarin à selle des Andes"
43386|"Tamarin rouge et noir"
1368630|"Tamarin à selle de Geoffroy"
1368626|"Tamarin à selle de Weddell"
43393|"Petit singe-lion à face noire"
43394|"Petit singe-lion à tête dorée"
43395|"Petit singe-lion noir"
74574|"Ouistiti du Rio Acarí"
64523|"Ouistiti argenté"
500654|"Ouistiti à jambes jaunes"
74575|"Ouistiti du Rondônia"
74576|"Ouistiti de Santarém"
74577|"Ouistiti du Rio Aripuanã"
64525|"Ouistiti blanc-doré"
64528|"Ouistiti du Rio Roosevelt"
74579|"Ouistiti du Rio Maués"
74580|"Ouistiti à queue noire"
64524|"Ouistiti à tête noire"
81494|"Ouistiti de Rondon"
74581|"Ouistiti des Satéré"
846205|"Tamarins et Ouistitis"
43417|"Douroucouli lémurien"
74066|"Douroucouli d'Azara"
43420|"Douroucouli de Brumback"
74067|"Douroucouli à bras gris"
74068|"Douroucouli de Hernandez"
43418|"Douroucouli des Andes"
43419|"Douroucouli du Loreto"
43414|"Douroucouli de Dollman"
74069|"Douroucouli de Panama"
43413|"Douroucouli commun"
846189|"Douroucoulis"
74051|"Singe Hurleur ourson"
74052|"Singe Hurleur de Spix"
74056|"Singe Hurleur de Lönnberg"
74058|"Singe Hurleur de Maranhao"
633090|"Singes Hurleurs"
846195|"Atèles, Muriquis et Lagotriches"
71377|"Atèles, Singes Hurleurs, Muriquis et Lagotriches"
936369|"Catarrhiniens"
883258|"Gibbon de Groves"
74453|"Gibbon à barbe blanche"
883485|"Gibbon de Geoffroy"
43589|"Gibbon de Kloss"
696629|"Gibbon annamite"
71924|"Siamang"
47518|"Truite commune européenne"
1452047|"Lamellaire transparente"
339101|"Porcellion dilaté"
296087|"Porcellion lisse"
699187|"Porcellion montagnard"
37418|"Scinque strié"
37438|"Scinque comorien"
68439|"Mabouya de Gravenhorst"
483542|"Plusie de la Menthe"
202789|"Plusie ni"
202789|"Ni"
122455|"Plusies"
1241045|"Plusie provençale"
495642|"Agrotide refoulée"
210553|"Agrotides"
875877|"Agrotide pierreuse"
494222|"Noctuelle des Champs"
556269|"Noctuelle de Valloire"
1114444|"Agrotide de la Badasse"
751712|"Agrotide forcipulée"
483384|"Noctuelle Cendrée"
483405|"Lucipète"
716384|"Chersotide du Perce-neige"
174253|"Chersotides"
986590|"Lupérine rougeâtre"
483516|"Caradrine de la Surelle"
483516|"Noctuelle flatteuse"
1130524|"Caradrine tardive"
120451|"Caradrines"
483440|"Noctuelle sablonneuse"
824687|"Hadène occitane"
497783|"Leucanie amnicole"
672873|"Leucanie du Maïs"
483578|"Xyline brouillée"
856711|"Orrhodie sourcilleuse"
961010|"Orrhodie du Buis"
1157854|"Orrhodie entremêlée"
332386|"Xyline blanchissante"
332386|"Xyline de l'Asphodèle"
626439|"Xyline de l'Arbousier"
519051|"Cléophane du Muflier"
469112|"Cléophane roussâtre"
773521|"Cléophane du Chèvrefeuille"
1153810|"Cléophane de l'Anarrhine"
937963|"Cléophane radiée"
483390|"Agrotide libanaise"
483502|"Lupérine de la Fétuque"
325615|"Hadène de Draudt"
563633|"Cucullie de la Fausse-Phlomide"
898533|"Hadène de l'Anarrhine"
466328|"Caradrine maculée"
1143438|"Caradrine noirâtre"
216095|"Caradrine de l'Epervière"
814652|"Hadène de la Soude"
1137116|"Agrotide de la Lagosère"
174484|"Caradrine de la Scrophulaire"
709154|"Noctuelle de la Callune"
628562|"Xanthie lilas"
475731|"Xanthie hématine"
470869|"Noctuelle brique"
227054|"Petite Sésie du Peuplier"
227054|"Sésie asiliforme"
717818|"Sésie polonaise"
1081398|"Sésie de l'Epiaire"
466474|"Sésie de l'Origan"
1240496|"Sésie des Phlomis"
794984|"Sésie de la Sanguisorbe"
887257|"Sésie de la Bugrane"
890477|"Sésie du Pied-de-Poule"
1113841|"Sésie des Lotiers"
887271|"Sésie armoricaine"
854501|"Sésie ceinture-jaune"
63147|"Sésie du Framboisier"
1242234|"Sésie du Tamaris"
1399670|"Sésie Teigne"
1324330|"Procris atlante"
1324330|"Turquoise espagnole"
566639|"Procris des Cistes"
566639|"Turquoise de la Cardoncelle"
751602|"Bucéphaloïde"
747578|"Bombyx de la Molène"
737124|"Ephyre ocellée de blanc"
737124|"Ephyre de l'Erable"
466348|"Acidalie roussillonnaise"
938057|"Acidalie discrète"
1040784|"Acidalie suffusée"
202589|"Acidalie de Kretschmar"
1153087|"Acidalie andalouse"
466366|"Chesias oblique"
466366|"Rousse"
318800|"Eupithécie du Tamaris"
1145379|"Eupithécie marseillaise"
1145379|"Eupithécie de Gibraltar"
466350|"Eupithécie du Romarin"
470624|"Eupithecie du Sedum"
363253|"Eupithécie du Chénopode"
870731|"Eupithécie des Spergulaires"
451265|"Eupithécie arrosée"
475990|"Eupithécie du Thym"
483322|"Eupithécie trisignée"
483328|"Eupithécie délavée"
1152921|"Eupithécie du Buplèvre"
563832|"Eupithécie des Labiées"
483302|"Phalène lapidée"
1130829|"Larentie cabossée"
178384|"Périzomes"
964494|"Phalène putride"
807301|"Ortholite gémellée"
468723|"Boarmie occitane"
497217|"Boarmie noctambule"
483344|"Stéganie convoitée"
473478|"Stéganies"
49530|"Géomètres"
483360|"Gnophos des buissons"
468476|"Fidonie à festons"
896195|"Acidalie furtive"
830672|"Boarmie plumeuse"
773526|"Acidalie de Graslin"
428994|"Spodoptère littorale"
118931|"Spodoptères"
134168|"Nacrés"
319530|"Herminie noueuse"
466319|"Anthophile prompte"
1199110|"Coccidiphage"
773525|"Synède de l'Osier"
860542|"Écaille fasciée"
701774|"Manteau incertain"
701774|"Manteau d'Anatolie"
326015|"Champignon noir"
1409271|"Polypore flexible"
48494|"Pleurote en huître"
1372469|"Eucère taurique"
572525|"Eucère dentée"
1089979|"Eucère caspienne"
1080555|"Eucère dorée"
1228994|"Eucère grise"
1376696|"Eucère à collier"
1250133|"Eucère dalmate"
703621|"Eucère allongée"
1390838|"Eucère espagnole"
1372465|"Eucère hongroise"
1189127|"Eucère interrompue"
1232268|"Eucère à face noire"
701618|"Eucère à labre noir"
1391120|"Eucère numide"
733178|"Eucère d'Oran"
1229005|"Eucère grècque"
1391121|"Eucère rousse"
1018711|"Eucère à trois bandes"
1452312|"Eucère toute petite"
572442|"Eucère de la mauve"
572537|"Eucère troussée"
572519|"Eucère dorée"
1452314|"Eucère ibérique"
572512|"Eucère de l'inule"
572510|"Eucère de Jullian"
572481|"Eucère de la salicaire"
572471|"Eucère striée"
784916|"Grande anthophore biciliée"
1096902|"Anthophore pubescente"
124542|"Anthophore plumeuse"
1372572|"Crocise hérissée"
1236586|"Anthophore agame"
961985|"Anthophore à face noire"
824497|"Anthophore blanche et noire"
872357|"Anthophore des bains"
1114490|"Héliophiles"
1391122|"Anthophore éperonnée"
936900|"Anthophore laineuse"
1061271|"Anthophore grosses-cuisses"
703933|"Anthophore à tarses gonflés"
1372403|"Anthophore de Dufour"
703935|"Anthophore cuissarde"
942871|"Anthophore à pattes rousses"
949157|"Héliophile à pattes noires"
488801|"Anthophore gauloise"
1452317|"Anthophore à pattes oranges"
1228589|"Anthophore à lignes blanches"
872358|"Anthophore à bandelettes"
1264778|"Anthophore podagre"
488803|"Anthophore du Romarin"
467431|"Anthophore quadricolore"
856397|"Anthophore robuste"
1114489|"Anthophore de la sauge"
1264669|"Anthophore vieillote"
872359|"Anthophore de Sichel"
429431|"Abeille du Yémen"
483747|"Abeille espagnole"
483747|"Abeille ibérique"
372091|"Abeille italienne"
372091|"Abeille jaune"
650848|"Abeille carniolienne"
121322|"Abeille africaine"
429433|"Abeille tellienne"
429428|"Abeille du Cap"
245956|"abeille naine"
245955|"Abeille géante"
338194|"Abeille asiatique"
5094|"Autour à collier rouge"
465033|"Eléphant d'Inde"
569284|"Éléphant pygmée de Bornéo"
569284|"Éléphant de Bornéo"
147646|"Éléphant de Sumatra"
515876|"Faucon pèlerin de méditerranée"
74813|"Orcelle d'Australie"
74813|"Orcelle d'Heinsohn"
41518|"Orcelles"
41519|"Orcelle de l'Irrawaddy"
41542|"Péponocéphale"
41538|"Pseudorque"
774085|"Mycène des fougères"
1193334|"Mycène du chêne vert"
1193334|"Mycène rhénane"
739098|"Mycène à arêtes rouges"
179709|"Mycène de la forêt noire"
179709|"Mycène à odeur nitreuse"
1370939|"Mycène sœur"
179708|"Mycène cespiteuse"
179708|"Mycène à disque basal"
1428084|"Mycène fragile"
63450|"Mycène à pied raide"
63450|"Mycène à pied ferme"
1151656|"Mycène blanche et jaune"
516744|"Mycène des mousses"
499784|"Mycène à pied scabre"
1258721|"Collybie poudrée"
479444|"Omphale des charbonnières"
543052|"Bolet du Chippewa"
335942|"Bolet pinicole"
335942|"Cèpe des pins de montagne"
625287|"Bolet couleur de lion"
931577|"Bolet incliné"
836531|"Bolet oriflamme"
836531|"Bolet d'or flamboyant"
552814|"Bolet de Roxane"
52083|"Sumac vénéneux"
35229|"Hydrophide de Laboute"
200598|"Gecko géant à nez rugueux"
37280|"Scinques de Litière"
203084|"Aigrette d'australie"
699059|"Merle de Lifou"
486319|"Merle de Maré"
64770|"Calamites"
34753|"Cercosaures"
787702|"Mabuyas"
334917|"Papillon lune de Dubernard"
320168|"Double-Bande brune"
776468|"Castillane"
354736|"Laineuse du Cerisier"
1323604|"Phycide de la Valériane rouge"
122925|"Phycides"
470986|"Phycide autrichienne"
479799|"Asopie rougeâtre"
896118|"Asopie frange fauve"
143609|"Aglosses"
468693|"Asopie brûlée"
466243|"Clédéobie de Borgia"
933034|"Clédéobie à vitrail"
473006|"Asopie corticale"
126738|"Pyrale du Haricot"
1323799|"Phycide de Millière"
215617|"Phycide des raisins secs"
951142|"Phycide à lunules"
524821|"Phycide nébuleuse"
875984|"Phycide d'Aubenas"
227917|"Phycide des Crépides"
634835|"Phycide roussâtre"
479789|"Phycide de Germanicia"
524823|"Phycide saxicole"
311618|"Phycide du Groseillier"
524828|"Phycide des inflorescences de Pins"
1148036|"Phycide de l'Erable champêtre"
453124|"Phycide de Boisduval"
325966|"Phycide du fusain"
1264564|"Phycide des Composées"
1438596|"Phycide apparentée"
1148023|"Phycide saupoudrée"
466733|"Phycide de Dahl"
875976|"Phycide du Genêt épineux"
716554|"Phycide vineuse"
557775|"Phycide violette"
1051029|"Phycide trompeuse"
479776|"Phycide semblable"
479778|"Phycide des marécages"
891891|"Phycide des Immortelles"
1025286|"Phycide de Montpellier"
1050895|"Phycide trapèze"
505514|"Phycide de Goater"
875981|"Phycide précoce"
524802|"Phycide du Tilleul"
524806|"Phycide ornée"
548814|"Phycide poudreuse"
549656|"Phycide italienne"
875974|"Phycide obtuse"
714411|"Phycide de Rippert"
1021014|"Phycide du Tamaris des Canaries"
716563|"Phycide luisante"
875979|"Phycide du Pommier"
524514|"Fausse-teigne du riz"
129572|"Fausse-teigne des bourdons"
468397|"Métasie des Ibères"
355140|"Métasies"
553443|"Métasie des Hongrois"
345699|"Botys terreux"
875284|"Botys testacé"
1324339|"Botys grillagé"
905551|"Botys des sommets"
849831|"Botys diffus"
418552|"Botys des chaumes"
479857|"Botys de la Molène"
55658|"Pyrauste de la Menthe"
84361|"Pyrauste pourprée"
751186|"Pyrauste virginale"
470893|"Crambus des oyats"
966818|"Crambus des pailles"
324801|"Crambus alpestre"
526909|"Crambus carré"
875298|"Crambus griffonné"
950900|"Crambus déchu"
1155200|"Crambus de Chiclana"
703083|"Crambus de Syracuse"
709413|"Crambus égyptien"
325424|"Chilo du roseau"
875288|"Chilo du Maïs"
468295|"Ancylolome disparate"
470878|"Ancylolome pectiné"
1093603|"Ennychie catalane"
751031|"Odontie gracieuse"
1452569|"Ennychie pudique"
325433|"Schoenobius géant"
1048077|"Eudorée sylvestre"
1126152|"Eudorée de Zeller"
122945|"Eudorées"
484250|"Eudorée des Anglais"
1115003|"Botys sec"
497109|"Botys de Nîmes"
1155276|"Evergète de Leraut"
852697|"Evergète café-au-lait"
852698|"Evergète des Biscutelles"
205725|"Hydrocampe de Perieres"
466355|"Nole togée"
768717|"Halias du Peuplier"
344823|"Halias du Coton"
200930|"Zeuzère du Marronnier"
1130248|"Stygie australe"
472794|"Bombyx du Palmier"
780798|"Tortue de Provence"
714432|"Timie-Perle"
497401|"Perruche de Port Lincoln"
495413|"Perruche vingt-huit"
1290250|"Cormoran huppé atlantique"
1290249|"Cormoran huppé méditerranéen"
1290248|"Cormoran huppé marocain"
7120|"Canard de Barbarie"
9801|"Grosbec casse-noyaux"
602723|"Merle à plastron alpestre"
602722|"Merle à plastron nordique"
19269|"Perroquet jaco"
19269|"Perroquet gris du Gabon"
553059|"Polatouche de Humbolt"
926014|"Titi de Milton"
926014|"Titi à queue-de-feu"
1431306|"Ouakari rubicond"
194919|"Poisson porc-épic océanique"
49269|"Poisson-hérisson tacheté"
52313|"Poisson porc-épic boubou"
123268|"Poisson porc-épic à épines courtes"
49269|"Poisson porc-épic à taches"
83603|"Schizéa dichotome"
59115|"Guppy sauvage"
121012|"Escargot carnivore"
121012|"Glandine"
121012|"Euglandine"
1147378|"Sangsue géante d'Amazonie"
797722|"Couleuvre de Moïla"
28966|"Couleuvre de Forsskal"
200390|"Hydrophide de Jerdon"
35164|"Hydrophide bicolore"
200394|"Hydrophide de Péron"
318698|"Serpent marin à bec"
318698|"Hydrophide ardoisé"
738108|"Serpent marin à grosse tête"
35226|"Hydrophide de Belcher"
35226|"Serpent de Belcher"
121088|"Hydrophide de Peter"
35225|"Hydrophide de Brook"
200386|"Hydrophide court"
200386|"Lapémide court"
35223|"Hydrophide à bandes bleues"
35221|"Hydrophide géométrique"
103044|"Hydrophide fascié"
738108|"Hydrophide à grosse tête"
121089|"Hydrophide mince"
97545|"Hydrophide gris bleu"
35220|"Hydrophide de Kloss"
121090|"Hydrophide du golfe persique"
200397|"Hydrophide de Stokes"
200397|"Serpent marin de Stokes"
318699|"Hydrophide vipérine"
35157|"Serpent de la Mulga tacheté"
35170|"Taïpan côtier"
35169|"Taïpans"
35178|"Serpent-tigre"
35177|"Serpent-Tigre"
35140|"Serpent brun"
71157|"Lixes"
524796|"Canari"
47155|"Tordeuses"
507399|"Oedipode lazulite"
507399|"Œdipode lazulite"
764389|"Œdipode insulaire"
124590|"Œdipode rougeâtre"
764480|"Œdipode des plages"
764480|"Œdipode de Propriano"
27514|"Spéléomante d’Ambrosi"
104107|"Tricot rayé à lèvres jaunes"
68342|"Tricot rayé calédonien"
208507|"Azuré du mimosa"
326019|"Azuré du seyal"
180699|"Caloptènes"
494575|"Tressule de Norvège"
244075|"Tressule rustique"
67916|"Tressules"
341797|"Tricholome terreux"
1445652|"Cténolépisme ligné"
183203|"Cténolépismes"
546132|"Cténolépisme à longue queue"
261301|"Thermobie des boulangers"
248925|"Thermobies"
48299|"Lépismes"
1402615|"Salamandre géante du Jiangxi"
340560|"Tricholome gravé"
340560|"Tricholome farineux jaunissant"
1377724|"Tricholome conique"
340559|"Tricholome argenté"
1441770|"Complexe du Tricholome Gravé"
1151119|"Cortinaire chaussé"
1050305|"Cortinaire de Chevassut"
1433894|"Cortinaire vert et violet"
1366566|"Cortinaire argenté"
78642|"Pâturin grêle"
78642|"Pâturin faible"
1437035|"Pipit d'Australie"
332482|"Cortinaire couleur de mer"
908741|"Théson de Bavière"
490801|"Anthyllide faux cytise"
964795|"Dragon d'eau ligné"
135925|"Genévrier de Chine"
527452|"Athanasie à feuilles trifides"
194737|"Clitocybe faux-squamuleux"
554753|"Poisson-lune trompeur"
604230|"Poisson-lune à bosse"
145207|"Bergeronnette orientale"
729687|"Bouvreuil trompéteur"
729687|"Bouvreuil trompettant"
1290249|"Cormoran huppé de Méditerranée"
515475|"Goéland de la Baltique"
546644|"Aigle criard x pomarin"
337565|"Coprin glabre"
332366|"Garde-bœufs Occidental"
83842|"Catocales"
40898|"Renard volant de Lyle"
1453015|"Crapaud vert des Baléares"
1431606|"Rat épineux de l’Aïr"
1453013|"Crapaud vert"
1431857|"Souris arboricole du Kivu"
1431618|"Campagnol de Gerbe"
544665|"Potentille veloutée"
1453118|"Lasioglosse larges-bandes"
85497|"Célacanthes et Dipneustes"
848316|"Ornithorhynches et Echidnés"
42540|"Opossums"
565559|"Gagée d’Apulie"
565559|"Gagée des Pouilles"
55829|"Cresson de muraille"
55829|"Cardamine hérissée"
626849|"Plutée veiné"
130088|"Patelles"
1396264|"Russule de Werner"
337743|"Vivaneau de Gorée"
565513|"Fritillaire d'Oran"
926972|"Epéoloïde des Macropis"
4695|"Carnifex cryptique"
161639|"Datura faux métel"
161639|"Faux métel"
161639|"Stramoine à grandes fleurs"
44089|"Souris-a-abajoues épineuse"
118701|"Gobie à grandes écailles"
1368276|"Inocybe pudique"
748671|"Cortinaire à large chaussette dorée"
451029|"Lactaire ombiliqué"
82278|"Greffier Barbicho"
82278|"Barbotte noir"
1440701|"Paruline des yungas"
1453381|"Polypore dressé"
1253605|"Sésie de Fibiger"
876019|"Sésie du Millepertuis"
717913|"Sésie tenthrède"
779759|"Sésie leucopsiforme"
876017|"Sésie de Dumont"
1047916|"Sésie du Tremble"
890655|"Sésie de l'Oeillet marin"
703523|"Sésie du Chène"
887270|"Sésie du Gui"
715873|"Sésie du Bouleau"
889784|"Sésie de l'Osier"
715637|"Sésie de l'Erable"
715637|"Sésie de Spuler"
821007|"Lunigère"
578767|"Bombyx des buissons"
578767|"Brune du Pissenlit"
109387|"Feuille morte de l'Yeuse"
473450|"Timandre aimée"
884813|"Hémithée corse"
550689|"Acidalie virginale"
550689|"Acidalie ponctuée"
335579|"Acidalie à trois raies"
875582|"Acidalie fausse-Timandre"
875583|"Acidalie neigeuse"
952250|"Acidalie des ombelles"
789756|"Acidalie asine"
875584|"Acidalie en soie brodée"
896191|"Acidalie de la Vésubie"
549316|"Acidalie de Bonifacio"
734858|"Acidalie asservie"
1115401|"Echancrée ibérique"
907700|"Acidalie contestée"
875569|"Acidalie élégante"
895433|"Acidalie calcicole"
